"seção","canteiro","tombo","taxon","habito","altura","cap","dap","dia","mês","ano","latitude","longitude","densidade"
"34","A",6912,"ARECACEAE Cocos nucifera L.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6919,"ARECACEAE Cocos nucifera L.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6928,"ARECACEAE Cocos nucifera L.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6932,"ARACEAE Monstera deliciosa Liebm.","erva",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6948,"LEGUMINOSAE Parkinsonia aculeata L.","",NA,NA,NA,NA,NA,NA,"","",0.61
"34","B",6949,"BIGNONIACEAE Tabebuia","",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6950,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6952,"SAPOTACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6956,"ARISTOLOCHIACEAE Aristolochia gigantea Mart. & Zucc.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6958,"MALVACEAE Malvaviscus arboreus Dill. ex Cav.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6959,"URTICACEAE Coussapoa","",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6960,"PHYTOLACCACEAE Gallesia","",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6961,"PHYTOLACCACEAE Gallesia","",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6962,"ZINGIBERACEAE Alpinia purpurata (Vieill.) K.Schum.","herbácea",NA,NA,NA,NA,NA,NA,"","",NA
"34","B",6963,"LAURACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"34","C",6965,"BIGNONIACEAE Tabebuia roseoalba (Ridl.) Sandwith","",NA,NA,NA,NA,NA,NA,"","",NA
"34","C",6967,"BIGNONIACEAE Handroanthus heptaphyllus (Vell.) Mattos","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","C",6970,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"34","C",6976,"BIGNONIACEAE Tabebuia","",NA,NA,NA,NA,NA,NA,"","",NA
"34","C",6978,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6982,"TRIGONIACEAE Trigonia eriosperma (Lam.) Fromm & Santos","",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6985,"BIGNONIACEAE Handroanthus heptaphyllus (Vell.) Mattos","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6986,"SOLANACEAE Brunfelsia uniflora (Pohl) D.Don","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6987,"SOLANACEAE Brunfelsia uniflora (Pohl) D.Don","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6991,"ASTERACEAE Stifftia fruticosa (Vell.) D.J.N.Hind & Semir","",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6994,"MALVACEAE Heliocarpus popayanensis Kunth","árvore",NA,NA,NA,NA,NA,NA,"","",0.24
"34","D",6996,"MYRTACEAE Eugenia pulcherrima Kiaersk.","",NA,NA,NA,NA,NA,NA,"","",NA
"34","D",6998,"SAPINDACEAE Serjania glabrata Kunth","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7003,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7009,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7017,"NYCTAGINACEAE Guapira pernambucensis (Casar.) Lundell","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7018,"ARECACEAE Allagoptera arenaria (Gomes) Kuntze","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7030,"POLYGONACEAE Coccoloba arborescens (Vell.) R.A.Howard","arbusto, trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7033,"NYCTAGINACEAE Guapira opposita (Vell.) Reitz","",NA,NA,NA,NA,NA,NA,"","",0.83
"35","A",7038,"MALVACEAE Pavonia alnifolia A.St.-Hil.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7047,"MYRTACEAE Eugenia sulcata Spring ex Mart.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7052,"MYRTACEAE Eugenia sulcata Spring ex Mart.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7053,"EUPHORBIACEAE Sapium glandulosum (L.) Morong","",NA,NA,NA,NA,NA,NA,"","",0.45
"35","A",7077,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7079,"BROMELIACEAE Bromelia antiacantha Bertol.","",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7083,"ARECACEAE Allagoptera arenaria (Gomes) Kuntze","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7088,"ARECACEAE Desmoncus orthacanthos Mart.","escandente",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7090,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7091,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7095,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7098,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","A",7107,"MYRTACEAE Eugenia sulcata Spring ex Mart.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7112,"MYRTACEAE Myrcia selloi (Spreng.) N.Silveira","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7116,"RUBIACEAE Tocoyena formosa (Cham. & Schltdl.) K.Schum.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7117,"ORCHIDACEAE Cyrtopodium","",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7118,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","B",7119,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","B",7120,"MYRTACEAE Eugenia uniflora L.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.76
"35","B",7121,"LEGUMINOSAE Calliandra tweedii Benth.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7123,"ARECACEAE Acrocomia aculeata (Jacq.) Lodd. ex Mart.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7124,"LEGUMINOSAE Calliandra tweedii Benth.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7129,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7130,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7131,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7136,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7137,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7138,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7140,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7141,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7142,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7144,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7146,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7149,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7151,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7153,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7154,"MYRTACEAE Eugenia copacabanensis Kiaersk.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7159,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7162,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7163,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","B",7165,"CLUSIACEAE Clusia fluminensis Planch. & Triana","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"35","C",7177,"ARACEAE Typhonodorum lindleyanum Schott","herbácea",NA,NA,NA,NA,NA,NA,"","",NA
"35","C",7178,"ARACEAE Typhonodorum lindleyanum Schott","herbácea",NA,NA,NA,NA,NA,NA,"","",NA
"35","C",7179,"ARACEAE Typhonodorum lindleyanum Schott","herbácea",NA,NA,NA,NA,NA,NA,"","",NA
"35","C",7182,"ARACEAE Thaumatophyllum uliginosum (Mayo) Sakur., Calazans & Mayo","erva",NA,NA,NA,NA,NA,NA,"","",NA
"35","C",7183,"ARACEAE Typhonodorum lindleyanum Schott","herbácea",NA,NA,NA,NA,NA,NA,"","",NA
"35","C",7184,"ARACEAE Thaumatophyllum uliginosum (Mayo) Sakur., Calazans & Mayo","erva",NA,NA,NA,NA,NA,NA,"","",NA
"31","B",7186,"POACEAE Setaria sulcata Raddi","",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",7187,"POACEAE Gynerium sagittatum (Aubl.) P.Beauv.","",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",7188,"LEGUMINOSAE Samanea inopinata (Harms) Barneby & J.W.Grimes","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"36","A",7199,"BIGNONIACEAE Tabebuia","",NA,NA,NA,NA,NA,NA,"","",NA
"36","A",7202,"BROMELIACEAE Bromelia karatas L.","",NA,NA,NA,NA,NA,NA,"","",NA
"36","A",7216,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"36","A",7217,"MELIACEAE Guarea guidonia (L.) Sleumer","árvore",NA,NA,NA,NA,NA,NA,"","",0.76
"36","C",7224,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"36","C",7225,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"36","C",7231,"ROSACEAE Eriobotrya japonica (Thunb.) Lindl.","árvore",NA,NA,NA,NA,NA,NA,"","",0.88
"37","A",7257,"LEGUMINOSAE Hymenaea stigonocarpa Mart. ex Hayne","árvore",NA,NA,NA,NA,NA,NA,"","",0.9
"37","A",7262,"BIGNONIACEAE Zeyheria tuberculosa (Vell.) Bureau ex Verl.","",NA,NA,NA,NA,NA,NA,"","",0.77
"37","A",7267,"BIGNONIACEAE Handroanthus impetiginosus (Mart. ex DC.) Mattos","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7281,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7285,"LAURACEAE Nectandra lanceolata Nees","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7287,"LEGUMINOSAE Senna silvestris (Vell.) H.S.Irwin & Barneby","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7288,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7289,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7291,"MELIACEAE Guarea guidonia (L.) Sleumer","árvore",NA,NA,NA,NA,NA,NA,"","",0.76
"37","A",7292,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7295,"LAURACEAE Nectandra lanceolata Nees","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7303,"LEGUMINOSAE Senna silvestris (Vell.) H.S.Irwin & Barneby","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7304,"MELIACEAE Guarea guidonia (L.) Sleumer","árvore",NA,NA,NA,NA,NA,NA,"","",0.76
"37","A",7305,"BIGNONIACEAE Tabebuia aurea (Silva Manso) Benth. & Hook.f. ex S.Moore","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7307,"LEGUMINOSAE Cassia ferruginea (Schrad.) Schrad. ex DC.","árvore",NA,NA,NA,NA,NA,NA,"","",0.5
"37","A",7308,"SOLANACEAE Cestrum axillare Vell.","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7309,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7310,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7312,"BIGNONIACEAE Zeyheria tuberculosa (Vell.) Bureau ex Verl.","",NA,NA,NA,NA,NA,NA,"","",0.77
"37","A",7315,"LEGUMINOSAE Senna silvestris (Vell.) H.S.Irwin & Barneby","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7316,"LEGUMINOSAE Senna silvestris (Vell.) H.S.Irwin & Barneby","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7318,"EBENACEAE Diospyros sericea A.DC.","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7324,"LEGUMINOSAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7325,"LEGUMINOSAE Senna silvestris (Vell.) H.S.Irwin & Barneby","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7326,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7327,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7328,"LEGUMINOSAE Enterolobium contortisiliquum (Vell.) Morong","árvore",NA,NA,NA,NA,NA,NA,"","",0.42
"37","A",7330,"EUPHORBIACEAE Alchornea glandulosa ssp. iricurana (Casar.) Secco","árvore",NA,NA,NA,NA,NA,NA,"","",0.4
"37","A",7336,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7337,"EUPHORBIACEAE Alchornea glandulosa ssp. iricurana (Casar.) Secco","árvore",NA,NA,NA,NA,NA,NA,"","",0.4
"37","A",7340,"LEGUMINOSAE Centrolobium tomentosum Guillem. ex Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",0.75
"37","A",7341,"CANNABACEAE Trema micranthum (L.) Blume","",NA,NA,NA,NA,NA,NA,"","",0.25
"37","A",7342,"LAURACEAE Ocotea","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7344,"BIGNONIACEAE Markhamia obtusifolia (Baker) Sprague","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7345,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7346,"BIGNONIACEAE Markhamia obtusifolia (Baker) Sprague","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7347,"ANNONACEAE Annona dolabripetala Raddi","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7348,"LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","",NA,NA,NA,NA,NA,NA,"","",0.58
"37","A",7349,"RUTACEAE Clausena excavata Burm.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7352,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7354,"LEGUMINOSAE Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7355,"INDETERMINADA","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7356,"MYRTACEAE Myrciaria glazioviana (Kiaersk.) G.M.Barroso ex Sobral","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7358,"LEGUMINOSAE Centrolobium tomentosum Guillem. ex Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",0.75
"37","A",7360,"LEGUMINOSAE Centrolobium tomentosum Guillem. ex Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",0.75
"37","A",7361,"LEGUMINOSAE Copaifera","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7362,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7363,"CONVOLVULACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7366,"LEGUMINOSAE Copaifera langsdorffii Desf.","",NA,NA,NA,NA,NA,NA,"","",0.7
"37","A",7368,"MYRTACEAE Myrcia carioca A.R.Lourenço & E.Lucas","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7370,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7379,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7380,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7381,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7383,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7384,"PIPERACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7385,"RUTACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7390,"RUTACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7392,"LEGUMINOSAE Centrolobium tomentosum Guillem. ex Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",0.75
"37","A",7393,"MELASTOMATACEAE Miconia stenostachya DC.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7394,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7395,"MALVACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7396,"RUTACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7400,"MYRTACEAE Syzygium cumini (L.) Skeels","árvore",NA,NA,NA,NA,NA,NA,"","",0.65
"37","A",7401,"MALVACEAE Heliocarpus popayanensis Kunth","árvore",NA,NA,NA,NA,NA,NA,"","",0.24
"37","A",7402,"LEGUMINOSAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7403,"ARALIACEAE Schefflera actinophylla (Endl.) Harms","",NA,NA,NA,NA,NA,NA,"","",0.41
"37","A",7404,"ARALIACEAE Schefflera actinophylla (Endl.) Harms","",NA,NA,NA,NA,NA,NA,"","",0.41
"37","A",7405,"ARALIACEAE Schefflera actinophylla (Endl.) Harms","",NA,NA,NA,NA,NA,NA,"","",0.41
"37","A",7406,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7407,"MALVACEAE Heliocarpus popayanensis Kunth","árvore",NA,NA,NA,NA,NA,NA,"","",0.24
"37","A",7409,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7413,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7414,"BIGNONIACEAE Handroanthus","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7420,"LEGUMINOSAE Platymiscium","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7425,"LEGUMINOSAE Abarema cochliacarpos (Gomes) Barneby & J.W.Grimes","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7426,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7427,"MALVACEAE Luehea grandiflora Mart.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7429,"LEGUMINOSAE Dalbergia","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7431,"EUPHORBIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7434,"BIGNONIACEAE Cuspidaria sceptrum (Cham.) L.G.Lohmann","cipó",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7438,"EUPHORBIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7439,"EUPHORBIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7443,"LEGUMINOSAE","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7444,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7445,"BIGNONIACEAE Dolichandra uncata (Andrews) L.G.Lohmann","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7447,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7448,"ASPARAGACEAE Sansevieria cylindrica Bojer","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7449,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7450,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7451,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7452,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7454,"ASPARAGACEAE Beaucarnea recurvata Lem.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7455,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7456,"ASPARAGACEAE Sansevieria trifasciata Prain","erva",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7457,"ASPARAGACEAE Dracaena umbraculifera Jacq.","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7458,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","A",7459,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"37","B",7468,"MYRTACEAE Eugenia selloi (O. Berg) B.D. Jacks.","",NA,NA,NA,NA,NA,NA,"","",NA
"37","B",7469,"MYRTACEAE Eugenia selloi (O. Berg) B.D. Jacks.","",NA,NA,NA,NA,NA,NA,"","",NA
"37","B",7482,"BIGNONIACEAE Handroanthus serratifolius (Vahl) S.Grose","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"37","C",7487,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"37","C",7488,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"37","C",7489,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"37","C",7491,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"37","C",7494,"NYCTAGINACEAE Bougainvillea spectabilis Willd.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7497,"BROMELIACEAE Bromelia","Herbácea, terrestre, semi-ciófila",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7498,"BROMELIACEAE Bromelia","Herbácea, terrestre, heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7499,"BROMELIACEAE Bromelia","Herbácea, terrestre, heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7500,"BROMELIACEAE Bromelia","Herbácea, terrestre, heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7501,"BROMELIACEAE Bromelia lagopus Mez","Herbácea, terrestre, heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7502,"BROMELIACEAE Bromelia","",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7503,"BROMELIACEAE Bromelia","Herbácea, terrestre, heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",7504,"BROMELIACEAE Bromelia","Herbácea, terrestre, heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"3","G",7505,"MALVACEAE Cavanillesia arborea K.Schum.","Arborea, Heliófila",NA,NA,NA,NA,NA,NA,"","",NA
"1","B",7506,"RUBIACEAE Bathysa","Arbustiva, Terrestre, Ciófila",NA,NA,NA,NA,NA,NA,"","",NA
"3","G",7507,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"9","H",7508,"AVICENNIACEAE Avicennia germinans (L.) L.","",NA,NA,NA,NA,NA,NA,"","",0.9
"20","A",7510,"LEGUMINOSAE Senna appendiculata (Vogel) Wiersema","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"35","A",7510,"LEGUMINOSAE Senna appendiculata (Vogel) Wiersema","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7521,"BIGNONIACEAE Mansoa alliacea (Lam.) A.H.Gentry","cipó",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7522,"BIGNONIACEAE Fridericia conjugata (Vell.) L.G.Lohmann","cipó",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7523,"BIGNONIACEAE Dolichandra unguis-cati (L.) L.G.Lohmann","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7524,"VIOLACEAE Anchietea pyrifolia (Mart.) G.Don","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7525,"BIGNONIACEAE Tanaecium pyramidatum (Rich.) L.G.Lohmann","cipó",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7526,"LEGUMINOSAE Bauhinia pentandra (Bong.) D.Dietr.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7527,"BIGNONIACEAE Bignonia binata Thunb.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7528,"BIGNONIACEAE Handroanthus ochraceus (Cham.) Mattos","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7529,"MALPIGHIACEAE Stigmaphyllon tomentosum A.Juss.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7530,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7531,"BIGNONIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7532,"BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7533,"BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","cipó",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7534,"SAPINDACEAE Serjania multiflora Cambess.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7535,"BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","cipó",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7536,"LEGUMINOSAE","",NA,NA,NA,NA,NA,NA,"","",NA
"38","A",7537,"BIGNONIACEAE Fridericia chica (Bonpl.) L.G.Lohmann","cipó",NA,NA,NA,NA,NA,NA,"","",NA
